0:-611.295010757 1:160.342530888 2:-45.8273742733 3:21.6772013273 4:-18.7787262153 5:-29.8789070259 6:-8.21987740588 7:-30.5895866862 8:-4.5535390353 9:-5.07196276379 10:-6.31387632417 11:3.66046496646 12:-11.0608468586 13:0.00861786127682 14:0.00164754761445 15:-0.00273264300681 16:-0.00136019761369 17:-8.84359486659e-05 18:0.00166081236131 19:0.000393107913388 20:-0.001945380848 21:0.00186267701111 22:0.000234533973098 23:0.000736191920449 24:0.000385062563167 25:5.40605981716e-05 
0:-624.380809274 1:158.015043797 2:-36.6021600677 3:19.8202995751 4:-21.9887729184 5:-27.8965371953 6:-7.91910712394 7:-30.3707677386 8:-2.67975062148 9:-5.78101979186 10:-8.95014619568 11:3.25689924183 12:-11.1097665887 13:-0.000364734007332 14:0.000237614010857 15:0.00114845221775 16:-0.00038548554447 17:0.00112527682564 18:-3.63970222314e-05 19:-0.000519290527926 20:-0.000567892789023 21:2.21186980605e-05 22:-0.00065683080784 23:6.6161377073e-05 24:-0.000501572633013 25:-0.00016664172576 
0:-616.939535905 1:160.84214466 2:-39.1133486518 3:23.0435307663 4:-19.7871475013 5:-30.691769126 6:-8.42269051613 7:-30.3173056485 8:-5.202669842 9:-5.08494628771 10:-7.1187475588 11:2.1867933358 12:-9.98761816268 13:-0.00412030360015 14:-0.00139484254674 15:0.00395500005682 16:-0.000753725873707 17:0.00107306414434 18:-0.00264013449143 19:-0.00055693787581 20:0.00220965430209 21:0.000443656141139 22:-0.0021703274171 23:0.000713318610858 24:-9.62495974567e-05 25:0.000193539457296 
0:-626.797422313 1:155.425265264 2:-36.2630311475 3:23.9225573746 4:-20.8542672028 5:-31.6603080116 6:-7.54732289842 7:-29.1451565886 8:-5.00156746052 9:-4.8267048284 10:-7.78810366817 11:2.098821806 12:-10.3773658558 13:-0.0035108837207 14:-0.00461433219804 15:0.00178206068074 16:0.0047636134692 17:0.00156983160214 18:-0.000636379014817 19:-0.000635459480528 20:0.000233662001343 21:0.00209818844855 22:-0.000290224025037 23:0.000122419355282 24:0.000647430294622 25:0.000535159309047 
0:-623.752535451 1:157.472192925 2:-37.9047551411 3:22.9863043198 4:-23.1545762788 5:-35.6113010645 6:-6.59233746781 7:-31.1855585282 8:-9.15571394729 9:-2.61834811358 10:-6.74062478036 11:2.84738554262 12:-8.34941088741 13:0.00137612456422 14:9.04271668453e-05 15:0.000330769017894 16:-0.00125617118158 17:-0.000855804741214 18:-0.00137383321671 19:0.00186738711189 20:-0.000100539291171 21:-0.000991776689603 22:-0.00108397997565 23:-0.00022249945911 24:-0.00203510242257 25:-0.000145915494237 
0:-608.561858099 1:161.035872634 2:-40.9664906675 3:26.6538786451 4:-24.4253813028 5:-30.8457826902 6:-5.39272664681 7:-32.4618119651 8:-4.37150663485 9:-4.87512002796 10:-7.07344980697 11:3.87044843093 12:-11.4515305407 13:-0.00488368691807 14:-0.00344134304994 15:0.000696636300496 16:-0.00111903380111 17:-0.00176876207502 18:-0.00036111013735 19:-0.000234678339685 20:0.000350868930561 21:0.000751316274558 22:-0.000704920682613 23:0.000230868075425 24:-5.7119467171e-05 25:-0.000493864935617 
0:-616.412724938 1:156.859581833 2:-45.6139369216 3:22.9706923155 4:-19.174040546 5:-32.3275820369 6:-5.02490779266 7:-27.2368535157 8:-6.42155685656 9:-4.93126475477 10:-6.77945277197 11:1.64547971096 12:-10.7972541837 13:-0.00585820007611 14:-0.00019376195564 15:0.00231538089914 16:-0.00373699581822 17:-0.0019820814189 18:-0.000924285474402 19:0.000454521092304 20:-0.000687088672492 21:-0.00083964954059 22:-0.000365358915063 23:0.000678248863817 24:0.000415405575516 25:0.000354272586335 
0:-613.079813182 1:154.144184771 2:-49.3871798426 3:24.1527220906 4:-18.0014198038 5:-28.5655608959 6:-5.93349497301 7:-27.2833034064 8:-1.68272587312 9:-6.25927632573 10:-6.17548158371 11:3.93396288193 12:-13.439997207 13:-0.00860485227646 14:-0.00354102713806 15:0.00547671533577 16:-0.00358025447362 17:0.000763721641288 18:0.00204113041598 19:0.00199373269784 20:-0.00154564989189 21:-0.00256211918591 22:0.000996122268963 23:-0.000946779995035 24:-0.00129775373634 25:0.00105705184612 
0:-624.877562181 1:152.02289351 2:-40.7326469821 3:26.2239121319 4:-19.5301976352 5:-30.6441283619 6:-5.00586304107 7:-28.7605964355 8:-4.71275891158 9:-4.13033815352 10:-7.76021392162 11:2.56420094488 12:-10.3575848679 13:-0.000918817364328 14:0.000660484243222 15:0.000799927765476 16:-0.00185651932172 17:0.00111933309862 18:0.000214008759765 19:-0.000370005643149 20:0.0003056042516 21:0.000851423191611 22:0.000595522816829 23:0.000266339672553 24:-0.000952981128205 25:0.000467903870972 
0:-618.184809438 1:147.653496896 2:-47.9035084711 3:31.7456127248 4:-19.0575038376 5:-32.2691465912 6:-3.49419843464 7:-29.2560808788 8:-5.04709523724 9:-5.23613007147 10:-8.07987627432 11:3.460342436 12:-10.1003256572 13:-0.00413184797953 14:-0.00529111992509 15:0.00237344071283 16:0.00101916163617 17:0.00203138586245 18:0.00267492760045 19:-0.00073742069168 20:-0.00142628700619 21:0.000398540525975 22:-0.000890678723238 23:0.000621523225234 24:0.00136116566503 25:0.00012247170999 
0:-627.840271902 1:152.869928192 2:-39.5601863724 3:23.9742624553 4:-17.8093453046 5:-30.0405135079 6:-6.02391826189 7:-27.5182829557 8:-5.59242905198 9:-5.02357938626 10:-7.47308980304 11:1.57889313819 12:-9.22618560652 13:0.0136714434883 14:-0.00186619792698 15:-0.00408715789662 16:0.0017690907574 17:0.00307949676612 18:-0.00154285866242 19:-0.000329050716532 20:-0.00240097407428 21:0.00109303788616 22:0.000301636828143 23:-0.000309513408923 24:0.000253781714318 25:0.000170339984289 
0:-645.700608101 1:149.773207469 2:-28.5682248987 3:20.8668093709 4:-21.7380727701 5:-30.9888491201 6:-6.52275878345 7:-25.3670052831 8:-5.96356078205 9:-5.61536576036 10:-5.52906347492 11:2.81774047619 12:-10.9669096318 13:0.0016303177548 14:0.00360372972387 15:0.00373474165429 16:-0.000611066465848 17:-0.00105259453555 18:-0.00150222324866 19:-0.000476672428861 20:-2.47339138258e-06 21:0.000194812754621 22:-0.000668812459008 23:-0.00019195499338 24:-0.000509201531382 25:4.65638292601e-05 
0:-626.634791048 1:146.070779615 2:-46.2559311496 3:30.2407463634 4:-14.0817205946 5:-31.5102676699 6:-7.6626681449 7:-30.6705271328 8:-0.911212263533 9:-0.774560272185 10:-13.8873731711 11:0.802224281476 12:-6.95724777383 13:0.00460093184015 14:0.00306639939421 15:0.000182641382287 16:-0.00309015798507 17:-0.00137181745494 18:0.00107828675038 19:0.00137117142733 20:-0.00253141462852 21:-4.76283554253e-07 22:0.00123098270004 23:0.000984650295582 24:-0.000901196369195 25:-0.000307933710907 
0:-628.792617754 1:147.17460422 2:-44.5150300476 3:28.8811455718 4:-12.3210720255 5:-29.7165833438 6:-8.55459474196 7:-31.9209870427 8:-2.57703151093 9:0.33355542709 10:-11.1038586474 11:0.950508286545 12:-6.72917833794 13:0.0100643298991 14:-0.00105839265744 15:-0.00282781466921 16:-0.00200684142222 17:0.00262928555271 18:-0.000716637357685 19:0.00115975933742 20:-0.000870261971417 21:-0.000289519748444 22:-0.000484884276146 23:0.000674410856875 24:0.000318436134074 25:0.00132252115064 
0:-630.415687651 1:149.318436729 2:-42.0694478196 3:27.1188029263 4:-14.3509562644 5:-31.3660908544 6:-5.76365666763 7:-29.8687627538 8:-5.11892607782 9:1.03182183889 10:-11.197110225 11:-2.13229954267 12:-7.37727408609 13:-0.00236792548823 14:0.00387248836666 15:0.00969762360452 16:-0.00133353007236 17:-0.00110357151918 18:-0.00354910605203 19:-0.000672217538918 20:0.00263370142385 21:-0.000375550942612 22:-0.00314422493771 23:-0.000159922770227 24:-0.00166425012159 25:0.00223866190763 
0:-618.667751188 1:150.930208661 2:-48.5059633839 3:29.8945246692 4:-11.5778741262 5:-29.6671078756 6:-7.2445224302 7:-30.1746652706 8:0.112707420911 9:-0.681395842797 10:-14.5817491844 11:-0.117288311596 12:-7.97988771072 13:-0.00224327906876 14:-0.00645167627104 15:-0.00307209219051 16:-0.000979198779421 17:0.000905272412653 18:-0.000637610160854 19:-0.000457742509057 20:-0.0010063009163 21:0.000906610512174 22:-0.000531428049052 23:-0.00140311292953 24:-0.00102225567363 25:0.000503508951234 
0:-612.205693194 1:154.632222853 2:-48.6481819998 3:28.098606338 4:-17.8692186221 5:-32.4241296148 6:-5.98775186723 7:-30.8253582833 8:-1.68790122015 9:-0.868047588761 10:-12.2519944028 11:-0.25875503267 12:-9.86548739575 13:-0.00152112608598 14:-0.000239764176999 15:0.00176331552395 16:-0.00134214494127 17:0.00259540472551 18:-0.000670241703108 19:-0.000277896710334 20:-0.00042561754767 21:4.45845815262e-05 22:-2.48162151134e-05 23:0.00047034589452 24:-0.000545797589663 25:0.00173659090462 
0:-623.964002984 1:151.869896954 2:-40.3120908798 3:28.9999576563 4:-19.6228831078 5:-32.6368761486 6:-6.17859677203 7:-31.2005680967 8:-4.17612132214 9:-3.33528043539 10:-11.4231087604 11:1.32097511859 12:-10.9144743255 13:0.00241293778967 14:0.00111043270289 15:0.00103891824904 16:-0.00270411712583 17:0.000822306979668 18:-0.00119964306616 19:-0.000683838745381 20:-0.000460116015331 21:-4.37983667695e-05 22:0.000461976914948 23:0.00265765216703 24:-0.000121854026291 25:0.000729669026896 
0:-627.379396544 1:146.430565074 2:-43.8338679851 3:28.9441296533 4:-18.3120066821 5:-30.9967915961 6:-5.67449072723 7:-31.8611911594 8:-3.90060197329 9:-1.17066792695 10:-12.5104585849 11:-1.81084185417 12:-7.11204349583 13:0.00160012294725 14:-0.00178881110898 15:-0.00416475643793 16:-0.000580933849362 17:0.000275551818051 18:-0.000356326740752 19:0.000569064890462 20:0.000903376021069 21:0.000783709656512 22:0.000677546864917 23:0.000861761778936 24:0.000635003423427 25:-0.00026178654431 
0:-621.71780315 1:148.959587376 2:-43.068718969 3:38.45561489 4:-11.9248563392 5:-35.2129745615 6:-6.50702211836 7:-29.5614386481 8:-6.66844293368 9:-4.1656397977 10:-11.5868142415 11:-0.676718213601 12:-10.3232492842 13:-0.0125443893426 14:0.000160879970385 15:0.00934207346215 16:-0.00197515521831 17:0.00284949213259 18:-0.000275472605423 19:-0.00327878903145 20:-0.000358557267009 21:-0.00129170039171 22:-0.000262794005875 23:0.00082979399771 24:-0.00141509981034 25:9.43942642532e-05 
0:-627.536999192 1:149.165041262 2:-40.7325414018 3:29.7200981499 4:-18.6857003206 5:-32.3966267422 6:-4.67141564462 7:-32.8210596656 8:-6.58073619679 9:0.706395514908 10:-9.76240675185 11:-0.119320887023 12:-8.59748826882 13:-0.00309914991343 14:-0.00323784595684 15:-0.00122643320144 16:2.5444335395e-05 17:0.00146601832159 18:0.00132987008949 19:-0.000454489808863 20:-0.000128944796953 21:0.000418707016648 22:-0.000249080051035 23:0.000723840880293 24:0.000374407489117 25:-0.000687928168053 
0:-628.644323622 1:150.850640079 2:-40.2280242574 3:28.6208845214 4:-19.4493642125 5:-36.8756971031 6:-3.64518220308 7:-30.7350572628 8:-11.2931808258 9:-1.50265119165 10:-9.82546758263 11:0.160991615183 12:-8.43992323241 13:-0.0101857057926 14:-0.0005496317803 15:0.00638657290095 16:-0.00268823164928 17:0.00168012020648 18:0.000461609377417 19:-0.0013796526445 20:-0.00209143632885 21:-0.00402059831696 22:-0.000167531475652 23:0.00219680045891 24:9.34224755132e-05 25:0.00106604270384 
0:-623.415667003 1:150.289521515 2:-46.9505297239 3:29.7925361953 4:-8.63657902359 5:-29.3913151513 6:-5.90972271874 7:-28.7603848061 8:-6.46765454575 9:-3.00890409582 10:-12.1792179243 11:-3.60647308852 12:-10.107347739 13:0.00618185974358 14:0.00268140303796 15:-0.000132549041973 16:0.000360417436985 17:-0.00236973351808 18:-0.00242102565988 19:8.33346485804e-05 20:-0.00114620463867 21:0.000668961723276 22:0.000548353138286 23:-0.000402345612071 24:-5.00652470368e-06 25:0.000425288306196 
0:-622.305627339 1:146.381203694 2:-48.2229141816 3:30.3073703139 4:-17.5595453671 5:-33.0218659602 6:-3.64414774214 7:-27.5040136469 8:-3.49929833778 9:-2.29225782879 10:-9.80322831455 11:0.871910134684 12:-8.82043723141 13:0.00684589363865 14:0.00385109994117 15:-0.000292524393639 16:-0.00295571045636 17:-0.000832837004305 18:-0.00205521776948 19:0.000905812336649 20:-8.74827906995e-05 21:1.41873862851e-05 22:-0.0010767180396 23:0.000605894829839 24:-2.27360132474e-05 25:0.000925907209472 
0:-629.500703302 1:144.654405894 2:-45.5718056395 3:29.5102392714 4:-15.5271621263 5:-31.8504133194 6:-4.98796973317 7:-28.7107477308 8:-3.83171948327 9:-0.903018027982 10:-9.95103844532 11:-0.119461897044 12:-9.19556844835 13:-0.000819704330366 14:0.000608158067968 15:0.00256377007048 16:-0.000551765951576 17:-9.0475950839e-05 18:-0.00129275594414 19:0.00151359735613 20:-0.000770073127156 21:-0.00184101103671 22:0.000515015637208 23:0.000530997029249 24:-0.00118666684847 25:-0.000166680859425 
0:-621.916530047 1:147.267130332 2:-46.8855155887 3:34.6227711652 4:-15.2675309207 5:-35.0106624059 6:-2.84673490542 7:-29.5074976494 8:-5.25354668223 9:-0.0467594614872 10:-11.7598898653 11:0.975260161795 12:-8.18735997162 13:-0.00656637103649 14:0.000670381444335 15:0.00551176173801 16:-0.00206291980986 17:0.000240595167881 18:-0.000260424322334 19:0.000173081235265 20:-0.000476973547063 21:-0.0011067850408 22:0.000996039117805 23:-0.000607134367824 24:-0.0023321409343 25:0.000455080538002 
0:-617.568921432 1:148.450245192 2:-47.4587517788 3:33.0591490569 4:-17.4625203158 5:-29.7920552135 6:-1.11861872097 7:-33.0957381644 8:-5.8782879545 9:0.67113945532 10:-9.96451171605 11:-0.696018302217 12:-9.66899770171 13:0.0102929135889 14:0.000466385940594 15:-0.000162007810288 16:-0.00015087287149 17:-0.00139912744064 18:-0.00095223991122 19:0.000434092281653 20:-0.00103963142177 21:0.00228907145673 22:-3.77855427431e-06 23:0.000980618617106 24:-0.000573336096412 25:-0.000693032728748 
0:-617.847956613 1:149.65280979 2:-43.1474845721 3:34.4147114726 4:-18.4156486309 5:-28.2045037251 6:-1.81131635786 7:-31.2344939955 8:-2.58102534771 9:-2.34837886017 10:-10.9015221996 11:-0.295126440462 12:-10.7718352841 13:0.0167932303536 14:0.00344832833111 15:-0.000122080829283 16:-0.000409126082042 17:7.28129359648e-05 18:0.000596511219455 19:0.00101624327666 20:0.000162656583517 21:0.000735628063234 22:-0.00113704483325 23:-0.000684817345616 24:0.000114589138406 25:0.000813807347721 
0:-637.403821994 1:141.176348176 2:-38.7628352201 3:32.3568119605 4:-13.1839317012 5:-23.4710360684 6:-7.43236288017 7:-33.2553749138 8:1.53924970018 9:-2.46915659932 10:-11.7111541549 11:5.11928140683 12:-9.19247634803 13:0.0119697512975 14:0.00119025981125 15:-0.0037409423779 16:0.00143184956791 17:-0.000181081941264 18:-0.000894677351968 19:0.000599730620097 20:-0.000733322681018 21:0.000197573020363 22:-0.000508901848556 23:0.000174800360053 24:7.5119159235e-05 25:-0.00012212117145 
0:-647.007000503 1:144.709561204 2:-36.476988828 3:16.0013683495 4:-23.803056704 5:-29.5382997792 6:-4.93119401106 7:-29.4746525945 8:-3.29913004211 9:0.524607220811 10:-9.17612141926 11:4.23528850814 12:-5.57965635331 13:0.00153927024644 14:0.00172558661044 15:0.00478729214952 16:-0.000620138311696 17:0.00139315370033 18:-2.6688342887e-06 19:-0.000640350770875 20:-0.00100113107357 21:-0.00214916713556 22:-0.00228269852976 23:-0.000305439027321 24:-0.000524885079255 25:-0.00039588577059 
0:-623.928286275 1:154.156845744 2:-41.2176260533 3:24.4509300637 4:-17.0417106568 5:-27.2682968712 6:-5.32343334256 7:-31.9563078752 8:-3.64733946262 9:-2.05750493712 10:-11.0537036596 11:3.93080260295 12:-6.18757933678 13:0.0041205990513 14:0.00184523055741 15:0.000984457345025 16:-0.000588489049547 17:0.000627373472956 18:-0.000162533565427 19:0.000473910767714 20:-0.00077576744934 21:-0.000201752322302 22:0.000242964509659 23:-3.11370583001e-06 24:-0.00113036051309 25:0.00093932936495 
0:-635.199675796 1:143.749720279 2:-43.160791226 3:27.773700371 4:-15.7903965677 5:-32.0504802088 6:-4.28913083661 7:-26.1818310207 8:-4.50662414217 9:-2.57634647544 10:-8.77397167956 11:3.3466955792 12:-6.42621131497 13:0.0106046644559 14:0.00809973086677 15:0.00111011358979 16:-0.000772241610429 17:-2.49997533994e-05 18:-0.0020131855765 19:-0.00100564557117 20:-0.00183087609804 21:0.000885835213603 22:0.000377605676231 23:-0.000613016791467 24:-0.000103131775254 25:0.00122762502124 
0:-620.681082755 1:150.438466395 2:-48.661613227 3:23.2364974419 4:-18.7196840587 5:-28.846658536 6:-4.39346558498 7:-30.8775589434 8:-3.90093934528 9:-2.19899019938 10:-8.62936097273 11:4.47695675396 12:-7.53944202293 13:-0.00996262179563 14:-0.00277991187179 15:0.00498313652935 16:-0.00645351082181 17:-0.00125502562724 18:0.000676235841998 19:0.000538010605897 20:0.000694544382938 21:-0.000636833391942 22:0.000932251819809 23:0.000462684254111 24:-0.000653161202175 25:0.00180466942039 
0:-634.305374738 1:144.323066057 2:-40.0627588538 3:25.9304835439 4:-20.969462989 5:-25.0795799928 6:-2.02109871366 7:-33.0348308553 8:-2.93864972049 9:-1.46816548061 10:-10.6432254558 11:3.97489670687 12:-7.67223905932 13:-0.00341052659193 14:-0.0021017445774 15:0.00168844185208 16:-0.00216013014001 17:-0.00157857076742 18:0.000406002993815 19:0.0022377692155 20:0.000467088018157 21:0.000626351629351 22:-0.000667473790749 23:0.000678349278274 24:-0.00131617813978 25:-0.0024094551158 
0:-628.156470775 1:144.207285597 2:-44.7830757817 3:28.9613213024 4:-18.8067639512 5:-27.7018436992 6:-4.38905386001 7:-35.2839393054 8:-4.13861858987 9:-0.6981102261 10:-10.5539206816 11:3.83143924483 12:-6.27489512815 13:-0.00499095255315 14:-0.00171120239909 15:0.0045194596272 16:-0.00282070786844 17:0.000686709320874 18:-0.00110077170576 19:-0.000758164196783 20:0.000351936329095 21:-0.000501860882909 22:-0.000778872242147 23:0.00103688645997 24:-0.00128441379341 25:0.000378050574939 
0:-607.761841777 1:147.897633576 2:-52.0922086713 3:37.0667671415 4:-15.6911703014 5:-27.499494878 6:-6.55069011116 7:-35.8973694047 8:-0.742921522536 9:-5.88130412182 10:-11.4098722094 11:6.69699578437 12:-9.69116618407 13:-0.00495323834316 14:-0.00255816244376 15:0.00146746946306 16:-0.0012933698227 17:0.000904165497924 18:0.00209799859267 19:0.000529150628499 20:-0.00128962360355 21:-0.000190577594196 22:0.00123887825055 23:0.000569419009189 24:-0.000472279630951 25:0.000508737498701 
0:-626.747490012 1:152.038134992 2:-43.7037478407 3:18.1025720938 4:-23.6582948588 5:-28.8054850194 6:-1.86568574308 7:-30.7803226746 8:-5.17188569912 9:-0.933519377662 10:-9.96173871954 11:3.88403713696 12:-5.96238758724 13:0.00357397386194 14:-0.000107133348735 15:0.000297611091707 16:0.000979955492353 17:-0.000145253106102 18:-0.000144008323269 19:0.000289931915404 20:0.00036470962169 21:0.00179574856059 22:-0.000920030443354 23:3.08653127086e-05 24:-0.000225921982555 25:4.89598681704e-05 
0:-623.180006848 1:147.28089261 2:-48.3349074644 3:28.7810491044 4:-15.3900426778 5:-29.5044749215 6:-4.10631413743 7:-32.5273976886 8:-5.55591126436 9:-3.33770908637 10:-10.9133416976 11:6.19064087867 12:-7.73388637783 13:-0.0101963208493 14:-0.00253689100041 15:0.00499022850227 16:-0.000842457008085 17:0.00110254273234 18:-0.00127161716978 19:-0.0029503961862 20:0.00100587627872 21:-0.000424407950868 22:-0.000733071493581 23:0.00170804409542 24:0.000106226853217 25:0.000651337476518 
0:-633.65238636 1:156.904988617 2:-38.7960939917 3:9.25017580106 4:-24.9262611285 5:-30.3543088017 6:-3.3126186312 7:-26.6873994412 8:-7.46072433058 9:-0.880736944112 10:-6.44694569605 11:1.76016349942 12:-7.07436513727 13:0.00721383135603 14:0.00378235596213 15:0.00139690579512 16:0.000965384265784 17:-0.000153922278767 18:-0.00223356818074 19:0.000436805413039 20:-0.000150429797566 21:0.000686024338725 22:-0.00122227743111 23:-0.000891221968075 24:-0.000469439129314 25:0.00140061790935 
0:-627.945901248 1:147.500814766 2:-46.6675531029 3:22.0746092187 4:-17.6614133595 5:-27.8088939326 6:-5.75672640605 7:-28.7596495008 8:-1.61594412749 9:-3.50493477185 10:-8.98936425667 11:5.85370469071 12:-7.47902115988 13:-0.0026321653751 14:-0.000665631945418 15:0.00413033350402 16:0.00223983090267 17:0.000639778708585 18:0.000628656990087 19:0.000159888768685 20:-0.00055307414757 21:0.000411639357725 22:-0.00120300967392 23:-0.000987049523362 24:-0.000931788828037 25:-0.000223885222947 
0:-632.179790494 1:146.959284516 2:-42.4576241534 3:24.6425993833 4:-15.560084201 5:-25.8139370217 6:-5.18839510755 7:-30.1548937384 8:-2.61023864047 9:-2.44979572893 10:-8.76037082308 11:5.47112999874 12:-6.92353446183 13:-0.00460836439889 14:-0.00607102200396 15:-0.00449659762056 16:-0.0026209813496 17:-0.000793650827689 18:-0.000777733937796 19:0.000162300039787 20:0.00091501418232 21:-0.000715013224647 22:-0.000934668886551 23:0.000410725611808 24:0.000889422652695 25:0.000899173126862 
0:-632.786221395 1:143.676894907 2:-42.6913586355 3:30.5574611391 4:-13.8562049998 5:-27.6648601086 6:-4.14353134699 7:-28.907604265 8:-3.14421092337 9:-3.28426804788 10:-8.78229604727 11:5.68357256463 12:-7.60175879948 13:0.000922422359 14:-0.000579647398202 15:0.000914321538747 16:-0.000256734759955 17:0.000368850685373 18:-0.00122790669951 19:0.00108242418584 20:0.000728698229595 21:0.000216173805697 22:-0.000635232128072 23:0.000924125577591 24:-0.00093619064036 25:-0.00149683518622 
0:-645.840901875 1:147.801328903 2:-32.6214498924 3:17.9607474127 4:-24.9992906057 5:-31.4602265444 6:-2.2552728092 7:-26.879337133 8:-5.35838010767 9:0.422635535793 10:-9.43737477321 11:1.45505935958 12:-5.20583796162 13:-0.00336831865574 14:-0.000649354943375 15:0.00247780656654 16:-0.00127298964349 17:0.000568443233923 18:-0.000583051462736 19:-0.000728902143938 20:-0.000363865015492 21:0.000327240482784 22:-0.000125643608364 23:0.000569005194624 24:0.000536583462589 25:0.00134369573512 
0:-650.656427087 1:144.035480773 2:-32.358470965 3:20.8234790311 4:-17.3570148119 5:-25.8530359096 6:-6.3208111471 7:-30.2171309924 8:-4.09427060428 9:-1.01712096666 10:-9.35735347314 11:3.15186976409 12:-5.67789073311 13:-0.00376422592909 14:-0.00203913426045 15:0.00428657505365 16:-0.00102307853366 17:0.00163122652633 18:-0.000888113576043 19:-0.000963353147547 20:-0.000826301972531 21:0.00102405598557 22:-0.00194352918117 23:-0.00172838392103 24:-0.00140955326911 25:0.00133403742674 
0:-621.318644958 1:146.591123422 2:-47.5815747498 3:31.0256352151 4:-19.8006437375 5:-34.3453996964 6:-2.50939831004 7:-26.6783189367 8:-3.91439004036 9:-3.5855470482 10:-8.16892902042 11:4.13983867614 12:-8.6415646588 13:0.00693820439568 14:0.00304673778553 15:-0.00141243542087 16:-0.00178404257631 17:0.0024249701515 18:0.00200313639166 19:0.00112286024539 20:-0.00227129863444 21:-6.29048273715e-05 22:0.000340932637456 23:0.000225024380048 24:-0.000958438836597 25:-0.000954157312093 
0:-623.059811791 1:148.749795994 2:-44.0188806022 3:28.8276816019 4:-16.6265901904 5:-26.1773097311 6:-3.61274775992 7:-28.7833209236 8:-2.00558319086 9:-3.75156293957 10:-7.0977461757 11:2.5941490113 12:-12.5668408766 13:0.00773990419242 14:0.00166848815581 15:-0.002957075726 16:0.000495527092692 17:0.00105124708294 18:-0.000858070724211 19:-0.000156056218667 20:0.000651053778855 21:0.000370410255868 22:-0.0017622090091 23:-0.000492378262255 24:0.000810597380819 25:-0.000190980134314 
0:-636.440211477 1:145.883920779 2:-39.3506919883 3:24.1961954358 4:-18.3155999374 5:-28.3576917886 6:-5.35729436845 7:-26.8412264869 8:-2.27227235599 9:-3.10410470622 10:-6.60419884145 11:2.95560804458 12:-10.7175243683 13:-0.00675010295161 14:-0.00594768482986 15:0.00491248084822 16:0.00373508660132 17:-0.00117018039299 18:0.00117011046753 19:-0.000181542249741 20:0.000839858256169 21:0.000517875152842 22:0.000107385549508 23:-0.000263778671971 24:-0.000268225473837 25:7.00445401535e-05 
0:-627.712451026 1:148.087750747 2:-45.4916841234 3:25.4763706604 4:-14.2746737773 5:-29.3180498907 6:-6.50528636299 7:-26.0845655392 8:-2.49271702674 9:-3.0982287572 10:-5.29343556553 11:3.26988543925 12:-11.6469496492 13:-0.00559107441405 14:-0.0047448297772 15:0.00267598905777 16:0.00171192806029 17:0.000652330350497 18:-0.000715341125274 19:-0.000166653107099 20:-0.000448658633616 21:-0.000123318873665 22:-0.00179319104015 23:0.000185795801574 24:0.00057502050826 25:-0.00112710787072 
0:-605.037532074 1:157.03795981 2:-53.0519748031 3:24.6938098415 4:-16.5239030525 5:-26.3581540085 6:-4.65846386947 7:-30.9522171529 8:-2.36736368502 9:-3.22754820319 10:-6.4558703137 11:3.67066013563 12:-12.8709095692 13:0.021432068741 14:0.0046527226634 15:-0.00636312163097 16:-0.00168408013198 17:-0.000416577325471 18:-0.000226531163623 19:0.00355717797345 20:-0.00220124701793 21:-0.000420074999298 22:-0.000631363988279 23:-0.000389116921205 24:5.45237020507e-05 25:0.000401210652318 
0:-615.007606869 1:153.293795434 2:-46.0807794744 3:25.2516466586 4:-20.7580378 5:-26.5810587883 6:-4.04251064377 7:-29.4009207475 8:-0.879446503521 9:-5.46885293097 10:-7.7691522508 11:4.14349971971 12:-12.4248706819 13:0.00486292408675 14:-0.00077931338716 15:-0.00375163520869 16:0.00171006758692 17:0.00155947728169 18:0.000150049349044 19:6.90333378712e-05 20:-0.000686806580571 21:0.000302354799168 22:-0.000843436679746 23:-0.000231172646158 24:-0.000437151647212 25:-0.00112456679803 
0:-619.407436067 1:150.679464891 2:-44.722846994 3:29.408732679 4:-17.1256237787 5:-27.8308202981 6:-4.16333522141 7:-29.4510940869 8:-2.40914936138 9:-4.08705348859 10:-8.78298570115 11:1.60026047621 12:-12.545310849 13:-0.00104667902941 14:-0.00103864426283 15:-0.000764056883659 16:-0.00359467091142 17:0.00123136409185 18:-0.000888496855457 19:0.000124114787306 20:0.000127196136648 21:-0.000277818230751 22:0.000666487367811 23:0.00205623282093 24:-0.000629039408963 25:0.00108700048063 
0:-586.244479093 1:155.226511167 2:-58.7449122471 3:39.8166073458 4:-18.46380053 5:-30.697849711 6:-3.90233568893 7:-31.9825599092 8:-0.212457920682 9:-6.35026520879 10:-7.035750271 11:4.07007672204 12:-14.1383986344 13:0.0138271799278 14:0.00530521372147 15:0.00367882739021 16:0.000419637425803 17:0.00319876624833 18:-0.00154106314929 19:-0.00142199791787 20:-0.00117745446674 21:-0.000819850693872 22:-0.00170270071799 23:0.000426891711433 24:-0.00272004670157 25:0.000715178314497 
0:-608.986666416 1:151.275843536 2:-52.2169244765 3:31.8291211171 4:-14.7636265027 5:-27.7225838068 6:-4.21091479058 7:-31.0412898262 8:-2.13035229591 9:-4.13980209459 10:-9.45061960434 11:2.82828920953 12:-11.3457875324 13:-0.00108672541717 14:-0.00193836496834 15:-0.00114224715633 16:0.000291057958469 17:0.000505055031322 18:-0.00168891573861 19:-0.00125009308775 20:-0.000325675363117 21:-0.000124055048648 22:-0.000342655083763 23:-0.00059968025059 24:-0.000722014912853 25:0.00049179045133 
